iso3,year,instrument_class,bucket,gross_nominal_lcu_mn,gross_cash_lcu_mn,n_operations,weighted_residual_years_at_issue,run_id,source_id,snapshot_sha256,quality_grade,notes
DEU,2026,bill,1-2,24000.0,18746.466129688,8,1.002053388090349,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,1-2,16750.0,12849.694829999999,4,1.9267522755830702,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,2-3,52500.0,39865.3606634,11,2.1167758547635347,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,3-5,10000.0,7582.474532,2,4.870636550308008,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,5-7,60750.0,46653.476588,15,5.556507606549435,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,7-10,45750.0,34454.357423,13,9.787532306265264,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,10-15,31500.0,23160.04625,12,10.88888888888889,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,15-20,10000.0,6705.3739,7,15.320465434633812,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,20-30,31250.0,21420.167192,22,24.652309377138955,20260910T102726Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,30+,11500.0,8638.595637,8,30.360384489480108,20260910T102726Z,ggfiscal.debt.maturity,,A,
