iso3,country,variant,year,basis,currency,tr_lcu_mn,te_lcu_mn,nlb_lcu_mn,ni_lcu_mn,pb_lcu_mn,b9_anchor_lcu_mn,gdp_lcu_mn,tr_pct_gdp,te_pct_gdp,nlb_pct_gdp,ni_pct_gdp,pb_pct_gdp,identity_check_lcu_mn,complete_both_sides,source_id,derivation
GBR,United Kingdom,strict,2011,actual,GBP,637367.0,761359.0,-123992.0,48398.0,-75594.0,-123992.0,1669945.0,38.16694561796945,45.59186080978715,-7.4249151918176945,2.8981792813535776,-4.526735910464117,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2012,actual,GBP,643820.0,780852.0,-137032.0,44754.0,-92278.0,-137032.0,1721708.0,37.39426197705999,45.3533351764643,-7.959073199404313,2.5993954840193574,-5.359677715384955,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2013,actual,GBP,685641.0,780359.0,-94718.0,45690.0,-49028.0,-94718.0,1789072.0,38.32383492671061,43.61808803670283,-5.294253109992219,2.5538379673931515,-2.740415142599068,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2014,actual,GBP,700490.0,803006.0,-102516.0,44668.0,-57848.0,-102516.0,1875066.0,37.35815165972824,42.82547920979848,-5.467327550070237,2.382209479559653,-3.0851180705105845,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2015,actual,GBP,725144.0,812579.0,-87435.0,39434.0,-48001.0,-87435.0,1928016.0,37.610891195923685,42.14586393473913,-4.534972738815446,2.045314976639198,-2.4896577621762477,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2016,actual,GBP,763115.0,828878.0,-65763.0,44321.0,-21442.0,-65763.0,2004755.0,38.06524986843779,41.34560083401713,-3.280350965579335,2.210793837650985,-1.0695571279283504,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2017,actual,GBP,805501.0,857578.0,-52077.0,51080.0,-997.0,-52077.0,2097222.0,38.40799877170848,40.89114075667717,-2.4831419849686873,2.435602907083752,-0.0475390778849354,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2018,actual,GBP,832110.0,880582.0,-48472.0,47713.0,-759.0,-48472.0,2171559.0,38.31855362898268,40.55068271228182,-2.2321290832991414,2.1971772353410612,-0.03495184795807989,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2019,actual,GBP,859047.0,912674.0,-53627.0,43024.0,-10603.0,-53627.0,2252961.0,38.129687997262266,40.50997775815915,-2.380289760896882,1.9096646590864201,-0.47062510181046185,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2020,actual,GBP,825490.0,1099852.0,-274362.0,36298.0,-238064.0,-274362.0,2124720.0,38.8517075191084,51.76456191874694,-12.91285439963854,1.7083662788508605,-11.20448812078768,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2021,actual,GBP,926020.0,1101087.0,-175067.0,57676.0,-117391.0,-175067.0,2322652.0,39.86908068879884,47.4064560683219,-7.537375379523063,2.4831959329249496,-5.054179446598113,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2022,actual,GBP,1056873.0,1175592.0,-118719.0,100283.0,-18436.0,-118719.0,2580949.0,40.94900751622756,45.548827194958136,-4.599819678730576,3.885508779910025,-0.7143108988205501,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2023,actual,GBP,1114183.0,1280766.0,-166583.0,70508.0,-96075.0,-166583.0,2752164.0,40.483888314795195,46.53668894731564,-6.052800632520445,2.5619112814497975,-3.4908893510706482,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2024,actual,GBP,1162812.0,1337389.0,-174577.0,64640.0,-109937.0,-174577.0,2890254.0,40.23217336607786,46.272369141258864,-6.0401957751810045,2.2364816379460075,-3.8037141372349974,0.0,True,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
GBR,United Kingdom,strict,2025,actual,GBP,1246259.0,1403741.0,-157482.0,,,-157482.0,3039861.0,40.997236386795315,46.17780220871941,-5.180565821924095,,,0.0,False,ONS_GG_RECEIPTS,"TR and TE as published by ONS_GG_RECEIPTS; NLB = TR - TE (B.9, cross-checked against the anchor's own B.9 in b9_anchor_lcu_mn); NI = GF01_7 - R07 from the two trees; PB = NLB + NI. Outturn years only: the ledger is never built from partially covered forecast lines (§4.3)."
