iso3,series_variant,year,line_code,contribution_pp,kind,notes
FRA,maximum_extension,2001,GF05,-0.0454188198718555,expenditure,nan
FRA,maximum_extension,2001,GF06,0.01087766546216725,expenditure,nan
FRA,maximum_extension,2001,GF07,-0.09733565536384631,expenditure,nan
FRA,maximum_extension,2001,GF08,-0.11339426366240232,expenditure,nan
FRA,maximum_extension,2001,GF09,-0.025649479945613618,expenditure,nan
FRA,maximum_extension,2001,GF10,-0.17606606893576238,expenditure,nan
FRA,maximum_extension,2001,NLB_CHANGE_SUM,-0.10471034034429386,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2001,ANCHOR_B9_DELTA,6.284806773879104e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2001,WEO_GGXCNL_DELTA,-0.09954910423125851,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2002,R01,-0.10144230686426614,revenue,nan
FRA,maximum_extension,2002,R02,0.14114249753705704,revenue,nan
FRA,maximum_extension,2002,R03,-0.3333505979903728,revenue,nan
FRA,maximum_extension,2002,R04,-0.4916898173016094,revenue,nan
FRA,maximum_extension,2002,R05,-0.027180775902834256,revenue,nan
FRA,maximum_extension,2002,R06,0.1165333790907136,revenue,nan
FRA,maximum_extension,2002,R07,-0.047526643939714695,revenue,nan
FRA,maximum_extension,2002,R08,-0.060758035654224704,revenue,nan
FRA,maximum_extension,2002,R09,0.03953926619582743,revenue,nan
FRA,maximum_extension,2002,R10,0.10831236918199069,revenue,nan
FRA,maximum_extension,2002,GF01,0.11262263930213873,expenditure,nan
FRA,maximum_extension,2002,GF02,0.03763130007469161,expenditure,nan
FRA,maximum_extension,2002,GF03,-0.0787103078655229,expenditure,nan
FRA,maximum_extension,2002,GF04,-0.22346406917169367,expenditure,nan
FRA,maximum_extension,2002,GF05,-0.005315776739556275,expenditure,nan
FRA,maximum_extension,2002,GF06,-0.11419547986505021,expenditure,nan
FRA,maximum_extension,2002,GF07,-0.28875723962503985,expenditure,nan
FRA,maximum_extension,2002,GF08,-0.07466165089553348,expenditure,nan
FRA,maximum_extension,2002,GF09,-0.14705723207215984,expenditure,nan
FRA,maximum_extension,2002,GF10,-0.3198764693728373,expenditure,nan
FRA,maximum_extension,2002,NLB_CHANGE_SUM,-1.7582049518779965,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2002,ANCHOR_B9_DELTA,-3.996716479992557e-07,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2002,WEO_GGXCNL_DELTA,-1.7594105239598323,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2003,R01,0.005388688216743931,revenue,nan
FRA,maximum_extension,2003,R02,-0.07425939235787549,revenue,nan
FRA,maximum_extension,2003,R03,0.05785677475521611,revenue,nan
FRA,maximum_extension,2003,R04,-0.4016127021066681,revenue,nan
FRA,maximum_extension,2003,R05,0.01086937113923582,revenue,nan
FRA,maximum_extension,2003,R06,0.26645896126711865,revenue,nan
FRA,maximum_extension,2003,R07,-0.044106110825255146,revenue,nan
FRA,maximum_extension,2003,R08,-0.19912803071164778,revenue,nan
FRA,maximum_extension,2003,R09,-0.104396222365543,revenue,nan
FRA,maximum_extension,2003,R10,-0.0002406233067912128,revenue,nan
FRA,maximum_extension,2003,GF01,0.28463951957009015,expenditure,nan
FRA,maximum_extension,2003,GF02,0.19951130563710012,expenditure,nan
FRA,maximum_extension,2003,GF03,-0.03081477256836624,expenditure,nan
FRA,maximum_extension,2003,GF04,-0.1054619645904635,expenditure,nan
FRA,maximum_extension,2003,GF05,-0.046243140677586655,expenditure,nan
FRA,maximum_extension,2003,GF06,0.03964469466108452,expenditure,nan
FRA,maximum_extension,2003,GF07,-0.2636629135800553,expenditure,nan
FRA,maximum_extension,2003,GF08,-0.05925000110873404,expenditure,nan
FRA,maximum_extension,2003,GF09,0.009012432057031033,expenditure,nan
FRA,maximum_extension,2003,GF10,-0.45644085902041553,expenditure,nan
FRA,maximum_extension,2003,NLB_CHANGE_SUM,-0.9122349859157816,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2003,ANCHOR_B9_DELTA,-6.507578671821612e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2003,WEO_GGXCNL_DELTA,-0.9197606949339125,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2004,R01,0.0825143631344269,revenue,nan
FRA,maximum_extension,2004,R02,0.08667819833440421,revenue,nan
FRA,maximum_extension,2004,R03,-0.1324155242624081,revenue,nan
FRA,maximum_extension,2004,R04,0.2591605029383246,revenue,nan
FRA,maximum_extension,2004,R05,0.057861906494794876,revenue,nan
FRA,maximum_extension,2004,R06,-0.2525372276426935,revenue,nan
FRA,maximum_extension,2004,R07,-0.057547150843476405,revenue,nan
FRA,maximum_extension,2004,R08,0.047629119124991716,revenue,nan
FRA,maximum_extension,2004,R09,0.01352250280954384,revenue,nan
FRA,maximum_extension,2004,R10,0.07462656642401658,revenue,nan
FRA,maximum_extension,2004,GF01,0.0892088535659169,expenditure,nan
FRA,maximum_extension,2004,GF02,-0.0027071170745240902,expenditure,nan
FRA,maximum_extension,2004,GF03,0.040597229660220384,expenditure,nan
FRA,maximum_extension,2004,GF04,0.04512382233948231,expenditure,nan
FRA,maximum_extension,2004,GF05,-0.026141022226275,expenditure,nan
FRA,maximum_extension,2004,GF06,-0.008453913773113879,expenditure,nan
FRA,maximum_extension,2004,GF07,-0.07142304611790495,expenditure,nan
FRA,maximum_extension,2004,GF08,0.020645221771274647,expenditure,nan
FRA,maximum_extension,2004,GF09,0.2296689299675067,expenditure,nan
FRA,maximum_extension,2004,GF10,0.03661297773085992,expenditure,nan
FRA,maximum_extension,2004,NLB_CHANGE_SUM,0.5326251923553676,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2004,ANCHOR_B9_DELTA,-6.164039387357434e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2004,WEO_GGXCNL_DELTA,0.5400481478472142,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2005,R01,0.09770296608513085,revenue,nan
FRA,maximum_extension,2005,R02,0.01487034000788312,revenue,nan
FRA,maximum_extension,2005,R03,0.09654853886665732,revenue,nan
FRA,maximum_extension,2005,R04,0.07060866372847682,revenue,nan
FRA,maximum_extension,2005,R05,0.04028483313151428,revenue,nan
FRA,maximum_extension,2005,R06,-0.0017969256101785236,revenue,nan
FRA,maximum_extension,2005,R07,-0.011253818201964168,revenue,nan
FRA,maximum_extension,2005,R08,0.02254715781930044,revenue,nan
FRA,maximum_extension,2005,R09,0.03543979046322018,revenue,nan
FRA,maximum_extension,2005,R10,-0.05446790479855853,revenue,nan
FRA,maximum_extension,2005,GF01,0.01317896193503143,expenditure,nan
FRA,maximum_extension,2005,GF02,-0.03920365421369587,expenditure,nan
FRA,maximum_extension,2005,GF03,0.018357046423698488,expenditure,nan
FRA,maximum_extension,2005,GF04,-0.1362938473083379,expenditure,nan
FRA,maximum_extension,2005,GF05,-0.022861052252970936,expenditure,nan
FRA,maximum_extension,2005,GF06,0.048895457024708544,expenditure,nan
FRA,maximum_extension,2005,GF07,-0.17551449535818525,expenditure,nan
FRA,maximum_extension,2005,GF08,-0.04263709877230081,expenditure,nan
FRA,maximum_extension,2005,GF09,0.03603196308264722,expenditure,nan
FRA,maximum_extension,2005,GF10,0.03738756590341008,expenditure,nan
FRA,maximum_extension,2005,NLB_CHANGE_SUM,0.04782448795548672,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2005,ANCHOR_B9_DELTA,3.656797087359109e-15,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2005,WEO_GGXCNL_DELTA,0.049859087894569415,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2006,R01,-0.05311702674439811,revenue,nan
FRA,maximum_extension,2006,R02,-0.07275302216083745,revenue,nan
FRA,maximum_extension,2006,R03,-0.09694038919592918,revenue,nan
FRA,maximum_extension,2006,R04,0.539706637299646,revenue,nan
FRA,maximum_extension,2006,R05,-0.024703496836600038,revenue,nan
FRA,maximum_extension,2006,R06,0.09203467039682056,revenue,nan
FRA,maximum_extension,2006,R07,-0.04653390060190797,revenue,nan
FRA,maximum_extension,2006,R08,0.13663342643293971,revenue,nan
FRA,maximum_extension,2006,R09,-0.05627199606057648,revenue,nan
FRA,maximum_extension,2006,R10,-0.08133627413010672,revenue,nan
FRA,maximum_extension,2006,GF01,0.3866187679050531,expenditure,nan
FRA,maximum_extension,2006,GF02,-0.025927351044340366,expenditure,nan
FRA,maximum_extension,2006,GF03,0.03898590081519403,expenditure,nan
FRA,maximum_extension,2006,GF04,0.1846431879323776,expenditure,nan
FRA,maximum_extension,2006,GF05,-0.025696871015725223,expenditure,nan
FRA,maximum_extension,2006,GF06,-0.049489612689932946,expenditure,nan
FRA,maximum_extension,2006,GF07,0.10237414455945004,expenditure,nan
FRA,maximum_extension,2006,GF08,-0.0412424221005887,expenditure,nan
FRA,maximum_extension,2006,GF09,0.05356926297716211,expenditure,nan
FRA,maximum_extension,2006,GF10,-0.11094560277264687,expenditure,nan
FRA,maximum_extension,2006,NLB_CHANGE_SUM,0.8496080329650529,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2006,ANCHOR_B9_DELTA,5.417057048040519e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2006,WEO_GGXCNL_DELTA,0.849411333778147,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2007,R01,-0.08587980822421654,revenue,nan
FRA,maximum_extension,2007,R02,-0.10337904883726406,revenue,nan
FRA,maximum_extension,2007,R03,-0.13771110768981132,revenue,nan
FRA,maximum_extension,2007,R04,0.012042188177947832,revenue,nan
FRA,maximum_extension,2007,R05,0.033797563218435946,revenue,nan
FRA,maximum_extension,2007,R06,-0.2024612565620698,revenue,nan
FRA,maximum_extension,2007,R07,-0.0105564389282341,revenue,nan
FRA,maximum_extension,2007,R08,0.12140961658583006,revenue,nan
FRA,maximum_extension,2007,R09,0.005240646988857733,revenue,nan
FRA,maximum_extension,2007,R10,-0.08441832428887622,revenue,nan
FRA,maximum_extension,2007,GF01,-0.033569217725203104,expenditure,nan
FRA,maximum_extension,2007,GF02,0.0735721524228676,expenditure,nan
FRA,maximum_extension,2007,GF03,0.015543224696874802,expenditure,nan
FRA,maximum_extension,2007,GF04,-0.04915269661810509,expenditure,nan
FRA,maximum_extension,2007,GF05,0.019737399124027805,expenditure,nan
FRA,maximum_extension,2007,GF06,-0.07570475686395403,expenditure,nan
FRA,maximum_extension,2007,GF07,0.10229171676610777,expenditure,nan
FRA,maximum_extension,2007,GF08,0.009619033997581433,expenditure,nan
FRA,maximum_extension,2007,GF09,0.17080623571308698,expenditure,nan
FRA,maximum_extension,2007,GF10,-0.11312169949664053,expenditure,nan
FRA,maximum_extension,2007,NLB_CHANGE_SUM,-0.331894577542757,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2007,ANCHOR_B9_DELTA,-5.417057048040519e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2007,WEO_GGXCNL_DELTA,-0.3347507802290938,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2008,R01,-0.1278716091846585,revenue,nan
FRA,maximum_extension,2008,R02,-0.09928300211301672,revenue,nan
FRA,maximum_extension,2008,R03,0.22686934170625533,revenue,nan
FRA,maximum_extension,2008,R04,-0.04747343046796297,revenue,nan
FRA,maximum_extension,2008,R05,-0.06884190296904784,revenue,nan
FRA,maximum_extension,2008,R06,0.01584099371545744,revenue,nan
FRA,maximum_extension,2008,R07,0.01892329698385065,revenue,nan
FRA,maximum_extension,2008,R08,0.06543342992256897,revenue,nan
FRA,maximum_extension,2008,R09,0.0711326492634029,revenue,nan
FRA,maximum_extension,2008,R10,0.08511473567430214,revenue,nan
FRA,maximum_extension,2008,GF01,-0.2044585605912086,expenditure,nan
FRA,maximum_extension,2008,GF02,-0.04370506674960216,expenditure,nan
FRA,maximum_extension,2008,GF03,-0.08306726673455202,expenditure,nan
FRA,maximum_extension,2008,GF04,-0.025774011437224714,expenditure,nan
FRA,maximum_extension,2008,GF05,-0.022797199229999433,expenditure,nan
FRA,maximum_extension,2008,GF06,-0.05895835398029622,expenditure,nan
FRA,maximum_extension,2008,GF07,0.02358305097776847,expenditure,nan
FRA,maximum_extension,2008,GF08,-0.01523004996317398,expenditure,nan
FRA,maximum_extension,2008,GF09,-0.07536786087787226,expenditure,nan
FRA,maximum_extension,2008,GF10,-0.14643575755031724,expenditure,nan
FRA,maximum_extension,2008,NLB_CHANGE_SUM,-0.5123665736053268,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2008,ANCHOR_B9_DELTA,-5.551115123125783e-16,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2008,WEO_GGXCNL_DELTA,-0.5106955562631175,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2009,R01,-0.17950389145021117,revenue,nan
FRA,maximum_extension,2009,R02,0.3706980806705826,revenue,nan
FRA,maximum_extension,2009,R03,-0.09417873627200757,revenue,nan
FRA,maximum_extension,2009,R04,-1.2081527443042146,revenue,nan
FRA,maximum_extension,2009,R05,0.05558527399589959,revenue,nan
FRA,maximum_extension,2009,R06,0.6764306792050034,revenue,nan
FRA,maximum_extension,2009,R07,0.0659528173743369,revenue,nan
FRA,maximum_extension,2009,R08,-0.11410423621973426,revenue,nan
FRA,maximum_extension,2009,R09,0.2630387311832606,revenue,nan
FRA,maximum_extension,2009,R10,-0.003887967978720777,revenue,nan
FRA,maximum_extension,2009,GF01,-0.19626119438344442,expenditure,nan
FRA,maximum_extension,2009,GF02,-0.12310885136806761,expenditure,nan
FRA,maximum_extension,2009,GF03,-0.11550391764684927,expenditure,nan
FRA,maximum_extension,2009,GF04,-0.25240751508908144,expenditure,nan
FRA,maximum_extension,2009,GF05,-0.08981100686509311,expenditure,nan
FRA,maximum_extension,2009,GF06,-0.19610107265496096,expenditure,nan
FRA,maximum_extension,2009,GF07,-0.5596363455853972,expenditure,nan
FRA,maximum_extension,2009,GF08,-0.09681241208435651,expenditure,nan
FRA,maximum_extension,2009,GF09,-0.320143340328817,expenditure,nan
FRA,maximum_extension,2009,GF10,-1.7585111858375329,expenditure,nan
FRA,maximum_extension,2009,NLB_CHANGE_SUM,-3.876418835639406,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2009,ANCHOR_B9_DELTA,4.132572512860477e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2009,WEO_GGXCNL_DELTA,-3.882202735514087,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2010,R01,0.059612840883287166,revenue,nan
FRA,maximum_extension,2010,R02,-0.3167431941259985,revenue,nan
FRA,maximum_extension,2010,R03,-0.10006756063190986,revenue,nan
FRA,maximum_extension,2010,R04,0.564620843713488,revenue,nan
FRA,maximum_extension,2010,R05,0.06311516001089051,revenue,nan
FRA,maximum_extension,2010,R06,-0.16679141517994267,revenue,nan
FRA,maximum_extension,2010,R07,-0.056868756839705555,revenue,nan
FRA,maximum_extension,2010,R08,0.029274882393582214,revenue,nan
FRA,maximum_extension,2010,R09,0.009986333923234919,revenue,nan
FRA,maximum_extension,2010,R10,-0.1391618372614337,revenue,nan
FRA,maximum_extension,2010,GF01,0.17072971214148885,expenditure,nan
FRA,maximum_extension,2010,GF02,-0.0442180881293594,expenditure,nan
FRA,maximum_extension,2010,GF03,-0.007165533186342943,expenditure,nan
FRA,maximum_extension,2010,GF04,-0.06869940313310105,expenditure,nan
FRA,maximum_extension,2010,GF05,-0.016219005847716884,expenditure,nan
FRA,maximum_extension,2010,GF06,0.08909064531362025,expenditure,nan
FRA,maximum_extension,2010,GF07,-0.011530836517142928,expenditure,nan
FRA,maximum_extension,2010,GF08,-0.010747401152848973,expenditure,nan
FRA,maximum_extension,2010,GF09,0.1042772067166936,expenditure,nan
FRA,maximum_extension,2010,GF10,0.07382918630369495,expenditure,nan
FRA,maximum_extension,2010,NLB_CHANGE_SUM,0.226323779394478,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2010,ANCHOR_B9_DELTA,8.772590311734163e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2010,WEO_GGXCNL_DELTA,0.22420315304202826,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2011,R01,0.025176838733260987,revenue,nan
FRA,maximum_extension,2011,R02,0.34236208402879664,revenue,nan
FRA,maximum_extension,2011,R03,0.18151455540968975,revenue,nan
FRA,maximum_extension,2011,R04,0.2996646309288045,revenue,nan
FRA,maximum_extension,2011,R05,0.13828694837863809,revenue,nan
FRA,maximum_extension,2011,R06,0.11970766689388956,revenue,nan
FRA,maximum_extension,2011,R07,-0.01699747437168943,revenue,nan
FRA,maximum_extension,2011,R08,0.003943595522905557,revenue,nan
FRA,maximum_extension,2011,R09,-0.04000297236349745,revenue,nan
FRA,maximum_extension,2011,R10,0.09637443264025611,revenue,nan
FRA,maximum_extension,2011,GF01,-0.037042802173700706,expenditure,nan
FRA,maximum_extension,2011,GF02,0.19260035716293816,expenditure,nan
FRA,maximum_extension,2011,GF03,0.038657747141857685,expenditure,nan
FRA,maximum_extension,2011,GF04,0.21590541347499825,expenditure,nan
FRA,maximum_extension,2011,GF05,0.012231150104131082,expenditure,nan
FRA,maximum_extension,2011,GF06,0.03568773023705143,expenditure,nan
FRA,maximum_extension,2011,GF07,0.019808976705139314,expenditure,nan
FRA,maximum_extension,2011,GF08,0.011365917586765237,expenditure,nan
FRA,maximum_extension,2011,GF09,0.194463467822438,expenditure,nan
FRA,maximum_extension,2011,GF10,0.01399892462980723,expenditure,nan
FRA,maximum_extension,2011,NLB_CHANGE_SUM,1.84770718849248,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2011,ANCHOR_B9_DELTA,-0.00010829025126080083,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2011,WEO_GGXCNL_DELTA,1.8595990625499172,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2012,R01,0.009827543965339192,revenue,nan
FRA,maximum_extension,2012,R02,0.238448039883761,revenue,nan
FRA,maximum_extension,2012,R03,0.6154792214550662,revenue,nan
FRA,maximum_extension,2012,R04,0.054252541447131,revenue,nan
FRA,maximum_extension,2012,R05,0.05079988351477209,revenue,nan
FRA,maximum_extension,2012,R06,0.297398476419114,revenue,nan
FRA,maximum_extension,2012,R07,-0.06190841310151627,revenue,nan
FRA,maximum_extension,2012,R08,-0.11033610834238144,revenue,nan
FRA,maximum_extension,2012,R09,0.006830684624389849,revenue,nan
FRA,maximum_extension,2012,R10,-0.08909436840113188,revenue,nan
FRA,maximum_extension,2012,GF01,-0.09041963813482129,expenditure,nan
FRA,maximum_extension,2012,GF02,-0.015497122170431837,expenditure,nan
FRA,maximum_extension,2012,GF03,0.0049702291320504605,expenditure,nan
FRA,maximum_extension,2012,GF04,-0.26113575667568656,expenditure,nan
FRA,maximum_extension,2012,GF05,-0.007511684950960683,expenditure,nan
FRA,maximum_extension,2012,GF06,0.051252159255144036,expenditure,nan
FRA,maximum_extension,2012,GF07,-0.04390494526897992,expenditure,nan
FRA,maximum_extension,2012,GF08,-0.009599461772081402,expenditure,nan
FRA,maximum_extension,2012,GF09,0.018152219279751053,expenditure,nan
FRA,maximum_extension,2012,GF10,-0.5246428748803045,expenditure,nan
FRA,maximum_extension,2012,NLB_CHANGE_SUM,0.13336062527822323,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2012,ANCHOR_B9_DELTA,1.0305790678621918e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2012,WEO_GGXCNL_DELTA,0.13083820941905064,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2013,R01,-0.005393639074213752,revenue,nan
FRA,maximum_extension,2013,R02,0.21597062584004095,revenue,nan
FRA,maximum_extension,2013,R03,0.33175200637071134,revenue,nan
FRA,maximum_extension,2013,R04,0.05674153557477038,revenue,nan
FRA,maximum_extension,2013,R05,0.019661085345380747,revenue,nan
FRA,maximum_extension,2013,R06,0.27508495635139296,revenue,nan
FRA,maximum_extension,2013,R07,-0.0397155994497063,revenue,nan
FRA,maximum_extension,2013,R08,-0.0017750681180375531,revenue,nan
FRA,maximum_extension,2013,R09,0.03816213708921698,revenue,nan
FRA,maximum_extension,2013,R10,0.042149687761072405,revenue,nan
FRA,maximum_extension,2013,GF01,0.1997739547959676,expenditure,nan
FRA,maximum_extension,2013,GF02,0.010562933396394275,expenditure,nan
FRA,maximum_extension,2013,GF03,0.0034514883437551658,expenditure,nan
FRA,maximum_extension,2013,GF04,-0.6279937967395892,expenditure,nan
FRA,maximum_extension,2013,GF05,-0.01734368339847813,expenditure,nan
FRA,maximum_extension,2013,GF06,0.028580099189776283,expenditure,nan
FRA,maximum_extension,2013,GF07,-0.05695479219894051,expenditure,nan
FRA,maximum_extension,2013,GF08,-0.028863189121924177,expenditure,nan
FRA,maximum_extension,2013,GF09,0.005720906997498665,expenditure,nan
FRA,maximum_extension,2013,GF10,-0.2169920837145567,expenditure,nan
FRA,maximum_extension,2013,NLB_CHANGE_SUM,0.23257956524053164,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2013,ANCHOR_B9_DELTA,9.504812801397478e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2013,WEO_GGXCNL_DELTA,0.23285731194364057,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2014,R01,0.07997842213044587,revenue,nan
FRA,maximum_extension,2014,R02,0.06457643928135665,revenue,nan
FRA,maximum_extension,2014,R03,-0.01179210992744012,revenue,nan
FRA,maximum_extension,2014,R04,-0.15159098313955316,revenue,nan
FRA,maximum_extension,2014,R05,0.03863707511338951,revenue,nan
FRA,maximum_extension,2014,R06,0.16835620806156526,revenue,nan
FRA,maximum_extension,2014,R07,-0.03496578047989707,revenue,nan
FRA,maximum_extension,2014,R08,0.024993113797868328,revenue,nan
FRA,maximum_extension,2014,R09,-0.007568610584045982,revenue,nan
FRA,maximum_extension,2014,R10,-0.003998318917673108,revenue,nan
FRA,maximum_extension,2014,GF01,0.3002410149015741,expenditure,nan
FRA,maximum_extension,2014,GF02,0.11383320722169465,expenditure,nan
FRA,maximum_extension,2014,GF03,0.0008498606670095249,expenditure,nan
FRA,maximum_extension,2014,GF04,-0.13858557882524963,expenditure,nan
FRA,maximum_extension,2014,GF05,-0.0003707771028428966,expenditure,nan
FRA,maximum_extension,2014,GF06,0.05050143380292381,expenditure,nan
FRA,maximum_extension,2014,GF07,-0.11440881866944252,expenditure,nan
FRA,maximum_extension,2014,GF08,0.05560514336128072,expenditure,nan
FRA,maximum_extension,2014,GF09,0.004962051265187256,expenditure,nan
FRA,maximum_extension,2014,GF10,-0.07442513540490414,expenditure,nan
FRA,maximum_extension,2014,NLB_CHANGE_SUM,0.3648278565532471,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2014,ANCHOR_B9_DELTA,-5.180508372820691e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2014,WEO_GGXCNL_DELTA,0.36433404945077075,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2015,R01,-0.0023205879670376572,revenue,nan
FRA,maximum_extension,2015,R02,0.1510607096028127,revenue,nan
FRA,maximum_extension,2015,R03,-0.049226354363503255,revenue,nan
FRA,maximum_extension,2015,R04,0.06604091177316654,revenue,nan
FRA,maximum_extension,2015,R05,0.0650836683360221,revenue,nan
FRA,maximum_extension,2015,R06,-0.21616491826747242,revenue,nan
FRA,maximum_extension,2015,R07,0.004015937080243965,revenue,nan
FRA,maximum_extension,2015,R08,-0.027157418325757764,revenue,nan
FRA,maximum_extension,2015,R09,-0.059902789099936654,revenue,nan
FRA,maximum_extension,2015,R10,-0.0437947668118826,revenue,nan
FRA,maximum_extension,2015,GF01,0.3312711549679645,expenditure,nan
FRA,maximum_extension,2015,GF02,-0.05461045116206473,expenditure,nan
FRA,maximum_extension,2015,GF03,0.0024357479776557917,expenditure,nan
FRA,maximum_extension,2015,GF04,-0.032500737204634034,expenditure,nan
FRA,maximum_extension,2015,GF05,0.018101539554258618,expenditure,nan
FRA,maximum_extension,2015,GF06,0.051387345590278924,expenditure,nan
FRA,maximum_extension,2015,GF07,0.1183502943821177,expenditure,nan
FRA,maximum_extension,2015,GF08,0.10715220726886746,expenditure,nan
FRA,maximum_extension,2015,GF09,0.046260775818182664,expenditure,nan
FRA,maximum_extension,2015,GF10,0.20611455544143342,expenditure,nan
FRA,maximum_extension,2015,NLB_CHANGE_SUM,0.6815968245907152,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,maximum_extension,2015,ANCHOR_B9_DELTA,-6.803786748976748e-05,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,maximum_extension,2015,WEO_GGXCNL_DELTA,0.684142179913038,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,maximum_extension,2016,R01,0.03125033184526449,revenue,nan
FRA,maximum_extension,2016,R02,0.13266415598487957,revenue,nan
FRA,maximum_extension,2016,R03,-0.03832739371578131,revenue,nan
FRA,maximum_extension,2016,R04,-0.11404338519769158,revenue,nan
FRA,maximum_extension,2016,R05,-0.015228561603571403,revenue,nan
FRA,maximum_extension,2016,R06,-0.02932289345906891,revenue,nan
FRA,maximum_extension,2016,R07,-0.030434388517067167,revenue,nan
FRA,maximum_extension,2016,R08,-0.03593752293423701,revenue,nan
FRA,maximum_extension,2016,R09,-0.10651157688625137,revenue,nan
FRA,maximum_extension,2016,R10,0.11446100709708766,revenue,nan
FRA,maximum_extension,2016,GF01,0.1479287497429274,expenditure,nan
FRA,maximum_extension,2016,GF02,-0.23134602959712786,expenditure,nan
FRA,maximum_extension,2016,GF03,-0.019999299756455827,expenditure,nan
FRA,maximum_extension,2016,GF04,0.2566454818624032,expenditure,nan
