iso3,security_id,date,reference_index,index_ratio,ratio_source,run_id,source_id,snapshot_sha256,quality_grade,notes
DEU,DE0001030500,2010-01-09,108.19839,1.07251,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-10,108.20194,1.07255,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-11,108.20548,1.07258,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-12,108.20903,1.07262,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-13,108.21258,1.07265,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-14,108.21613,1.07269,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-15,108.21968,1.07272,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-16,108.22323,1.07276,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-17,108.22677,1.07279,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-18,108.23032,1.07283,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-19,108.23387,1.07286,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-20,108.23742,1.0729,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-21,108.24097,1.07293,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-22,108.24452,1.07297,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-23,108.24806,1.073,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-24,108.25161,1.07304,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-25,108.25516,1.07307,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-26,108.25871,1.07311,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-27,108.26226,1.07314,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-28,108.26581,1.07318,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-29,108.26935,1.07321,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-30,108.2729,1.07325,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-01-31,108.27645,1.07328,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-01,108.28,1.07332,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-02,108.29179,1.07344,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-03,108.30357,1.07355,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-04,108.31536,1.07367,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-05,108.32714,1.07379,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-06,108.33893,1.0739,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-07,108.35071,1.07402,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-08,108.3625,1.07414,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-09,108.37429,1.07425,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-10,108.38607,1.07437,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-11,108.39786,1.07449,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-12,108.40964,1.07461,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-13,108.42143,1.07472,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-14,108.43321,1.07484,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-15,108.445,1.07496,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-16,108.45679,1.07507,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-17,108.46857,1.07519,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-18,108.48036,1.07531,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-19,108.49214,1.07542,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-20,108.50393,1.07554,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-21,108.51571,1.07566,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-22,108.5275,1.07577,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-23,108.53929,1.07589,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-24,108.55107,1.07601,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-25,108.56286,1.07612,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-26,108.57464,1.07624,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-27,108.58643,1.07636,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-02-28,108.59821,1.07647,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-01,108.61,1.07659,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-02,108.61226,1.07661,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-03,108.55452,1.07604,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-04,108.52677,1.07577,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-05,108.49903,1.07549,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-06,108.47129,1.07522,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-07,108.44355,1.07494,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-08,108.41581,1.07467,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-09,108.38806,1.07439,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-10,108.36032,1.07412,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-11,108.33258,1.07384,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-12,108.30484,1.07357,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-13,108.2771,1.07329,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-14,108.24935,1.07302,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-15,108.22161,1.07274,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-16,108.19387,1.07247,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-17,108.16613,1.07219,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-18,108.13839,1.07192,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-19,108.11065,1.07164,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-20,108.0829,1.07137,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-21,108.05516,1.07109,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-22,108.02742,1.07082,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-23,107.99968,1.07054,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-24,107.97194,1.07027,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-25,107.94419,1.06999,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-26,107.91645,1.06972,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-27,107.88871,1.06944,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-28,107.86097,1.06917,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-29,107.83323,1.06889,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-30,107.80548,1.06862,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-03-31,107.77774,1.06834,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-01,107.75,1.06807,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-02,107.759,1.06816,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-03,107.768,1.06824,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-04,107.777,1.06833,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-05,107.786,1.06842,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-06,107.795,1.06851,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-07,107.804,1.0686,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-08,107.813,1.06869,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-09,107.822,1.06878,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-10,107.831,1.06887,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-11,107.84,1.06896,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
DEU,DE0001030500,2010-04-12,107.849,1.06905,office,20260909T233137Z,DEU_FINANZAGENTUR,83b2c0cd58c43e616dcc35d0ebf59a29d714adf552ba80544d22b1544d7dc5ed,A,"index_ratios_2005: daily reference index on that file's HICP base year; the ratios are continuous across the files, the reference index rebases"
