iso3,year,step,item,value_lcu_mn,item_type,item_source_id,basis,run_id,source_id,snapshot_sha256,quality_grade,notes
GBR,1999,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1999,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1999,B_s1311_d41,official_total,26577.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1999,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1999,C_s13_gf01_7,carried_from_previous_step,26577.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,1999,C_s13_gf01_7,official_total,27315.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,1999,C_s13_gf01_7,residual,738.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,2000,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,B_s1311_d41,official_total,26615.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,C_s13_gf01_7,carried_from_previous_step,26615.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2000,C_s13_gf01_7,official_total,27323.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2000,C_s13_gf01_7,residual,708.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2001,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,2001,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2001,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2001,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2001,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2001,B_s1311_d41,official_total,24106.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2001,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2001,C_s13_gf01_7,carried_from_previous_step,24106.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2001,C_s13_gf01_7,official_total,24766.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2001,C_s13_gf01_7,residual,660.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2002,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,2002,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2002,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2002,A_cg_cash,residual,,residual,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2002,B_s1311_d41,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2002,B_s1311_d41,official_total,21907.0,official,ONS_PSF_TIMESERIES,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2002,B_s1311_d41,residual,,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2002,C_s13_gf01_7,carried_from_previous_step,21907.0,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2002,C_s13_gf01_7,official_total,22404.0,official,package_GF01_7,accrued,20260909T175651Z,ggfiscal.debt.chains,,A,
GBR,2002,C_s13_gf01_7,residual,497.0,residual,,accrued,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2003,register,official_total,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,aggregate class-level layer (DD8) pending the per-security register (OQ-8)
GBR,2003,A_cg_cash,carried_from_previous_step,,computed,,,20260909T175651Z,ggfiscal.debt.chains,,B,
GBR,2003,A_cg_cash,official_total,,official,HMT_NLF,accrued_nlf_finance_costs,20260909T175651Z,ggfiscal.debt.chains,,A,
