iso3,security_id,year,basis,coupon_lcu_mn,uplift_lcu_mn,discount_lcu_mn,floating_lcu_mn,premium_discount_amort_lcu_mn,total_lcu_mn,computability,reference_values_used,derivation,run_id,source_id,snapshot_sha256,quality_grade,notes
DEU,DE0001134898,1999,cash,345.122019834975,0.0,0.0,0.0,0.0,345.122019834975,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2000,accrued,345.77563066676066,0.0,0.0,0.0,0.0,345.77563066676066,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.78",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2000,cash,345.122019834975,0.0,0.0,0.0,0.0,345.122019834975,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2001,accrued,345.122019834975,0.0,0.0,0.0,0.0,345.122019834975,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2001,cash,345.122019834975,0.0,0.0,0.0,0.0,345.122019834975,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2002,accrued,345.122019834975,0.0,0.0,0.0,0.0,345.122019834975,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2002,cash,345.122019834975,0.0,0.0,0.0,0.0,345.122019834975,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2003,accrued,104.95491562104718,0.0,0.0,0.0,0.0,104.95491562104718,computed,,"accrued: nominal 5,112.9->0.0; coupon 6.75% x1 = 104.95",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134898,2003,cash,345.122019834975,0.0,0.0,0.0,0.0,345.122019834975,computed,,"cash: nominal 5,112.9->0.0; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1995,accrued,1.452851247205601,0.0,0.0,0.0,0.0,1.452851247205601,computed,,"accrued: nominal 0.0->8,180.7; coupon 6.5% x1 = 1.45",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1995,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,"cash: nominal 0.0->8,180.7; coupon 6.5% x1 = 0.00",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1996,accrued,532.4162465067781,0.0,0.0,0.0,0.0,532.4162465067781,computed,,"accrued: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 532.42",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1996,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1997,accrued,531.7435564772501,0.0,0.0,0.0,0.0,531.7435564772501,computed,,"accrued: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1997,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1998,accrued,531.7435564772501,0.0,0.0,0.0,0.0,531.7435564772501,computed,,"accrued: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1998,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1999,accrued,531.070866447722,0.0,0.0,0.0,0.0,531.070866447722,computed,,"accrued: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.07",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,1999,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2000,accrued,532.4162465067781,0.0,0.0,0.0,0.0,532.4162465067781,computed,,"accrued: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 532.42",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2000,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2001,accrued,531.7435564772501,0.0,0.0,0.0,0.0,531.7435564772501,computed,,"accrued: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2001,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2002,accrued,531.7435564772501,0.0,0.0,0.0,0.0,531.7435564772501,computed,,"accrued: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2002,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->8,180.7; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2003,accrued,284.08217400839385,0.0,0.0,0.0,0.0,284.08217400839385,computed,,"accrued: nominal 8,180.7->0.0; coupon 6.5% x1 = 284.08",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134906,2003,cash,531.74355647725,0.0,0.0,0.0,0.0,531.74355647725,computed,,"cash: nominal 8,180.7->0.0; coupon 6.5% x1 = 531.74",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1995,accrued,1.0058200942967213,0.0,0.0,0.0,0.0,1.0058200942967213,computed,,"accrued: nominal 0.0->6,135.5; coupon 6.0% x1 = 1.01",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1995,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,"cash: nominal 0.0->6,135.5; coupon 6.0% x1 = 0.00",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1996,accrued,368.42501136216094,0.0,0.0,0.0,0.0,368.42501136216094,computed,,"accrued: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.43",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1996,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1997,accrued,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"accrued: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1997,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1998,accrued,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"accrued: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1998,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1999,accrued,367.835297663039,0.0,0.0,0.0,0.0,367.835297663039,computed,,"accrued: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 367.84",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,1999,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2000,accrued,368.42501136216094,0.0,0.0,0.0,0.0,368.42501136216094,computed,,"accrued: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.43",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2000,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2001,accrued,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"accrued: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2001,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2002,accrued,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"accrued: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2002,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->6,135.5; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2003,accrued,259.2039718075019,0.0,0.0,0.0,0.0,259.2039718075019,computed,,"accrued: nominal 6,135.5->0.0; coupon 6.0% x1 = 259.20",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134914,2003,cash,368.1301545126,0.0,0.0,0.0,0.0,368.1301545126,computed,,"cash: nominal 6,135.5->0.0; coupon 6.0% x1 = 368.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1995,accrued,1.7509995933150684,0.0,0.0,0.0,0.0,1.7509995933150684,computed,,"accrued: nominal 0.0->10,225.8; coupon 6.25% x1 = 1.75",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1995,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,"cash: nominal 0.0->10,225.8; coupon 6.25% x1 = 0.00",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1996,accrued,639.1339881675771,0.0,0.0,0.0,0.0,639.1339881675771,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1996,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1997,accrued,639.0957149524227,0.0,0.0,0.0,0.0,639.0957149524227,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.10",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1997,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1998,accrued,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1998,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1999,accrued,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,1999,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2000,accrued,639.1339881675771,0.0,0.0,0.0,0.0,639.1339881675771,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2000,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2001,accrued,639.0957149524227,0.0,0.0,0.0,0.0,639.0957149524227,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.10",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2001,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2002,accrued,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2002,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2003,accrued,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2003,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2004,accrued,639.1339881675771,0.0,0.0,0.0,0.0,639.1339881675771,computed,,"accrued: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.13",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2004,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,225.8; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2005,accrued,639.9025065847514,0.0,0.0,0.0,0.0,639.9025065847514,computed,,"accrued: nominal 10,225.8->10,250.0; coupon 6.25% x1 = 639.90",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2005,cash,639.1148515599999,0.0,0.0,0.0,0.0,639.1148515599999,computed,,"cash: nominal 10,225.8->10,250.0; coupon 6.25% x1 = 639.11",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2006,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2006,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2007,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2007,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2008,accrued,640.644181824987,0.0,0.0,0.0,0.0,640.644181824987,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.64",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2008,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2009,accrued,640.605818175013,0.0,0.0,0.0,0.0,640.605818175013,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.61",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2009,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2010,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2010,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2011,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2011,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2012,accrued,640.644181824987,0.0,0.0,0.0,0.0,640.644181824987,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.64",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2012,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2013,accrued,640.605818175013,0.0,0.0,0.0,0.0,640.605818175013,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.61",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2013,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2014,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2014,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2015,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2015,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2016,accrued,640.644181824987,0.0,0.0,0.0,0.0,640.644181824987,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.64",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2016,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2017,accrued,640.605818175013,0.0,0.0,0.0,0.0,640.605818175013,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.61",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2017,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2018,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2018,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2019,accrued,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"accrued: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2019,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->10,250.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2020,accrued,751.6414495845498,0.0,0.0,0.0,0.0,751.6414495845498,computed,,"accrued: nominal 10,250.0->12,750.0; coupon 6.25% x1 = 751.64",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2020,cash,640.625,0.0,0.0,0.0,0.0,640.625,computed,,"cash: nominal 10,250.0->12,750.0; coupon 6.25% x1 = 640.62",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2021,accrued,796.8511396811139,0.0,0.0,0.0,0.0,796.8511396811139,computed,,"accrued: nominal 12,750.0->12,750.0; coupon 6.25% x1 = 796.85",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2021,cash,796.875,0.0,0.0,0.0,0.0,796.875,computed,,"cash: nominal 12,750.0->12,750.0; coupon 6.25% x1 = 796.88",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2022,accrued,796.875,0.0,0.0,0.0,0.0,796.875,computed,,"accrued: nominal 12,750.0->12,750.0; coupon 6.25% x1 = 796.88",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2022,cash,796.875,0.0,0.0,0.0,0.0,796.875,computed,,"cash: nominal 12,750.0->12,750.0; coupon 6.25% x1 = 796.88",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2023,accrued,796.875,0.0,0.0,0.0,0.0,796.875,computed,,"accrued: nominal 12,750.0->12,750.0; coupon 6.25% x1 = 796.88",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2023,cash,796.875,0.0,0.0,0.0,0.0,796.875,computed,,"cash: nominal 12,750.0->12,750.0; coupon 6.25% x1 = 796.88",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2024,accrued,6.549657534246576,0.0,0.0,0.0,0.0,6.549657534246576,computed,,"accrued: nominal 12,750.0->0.0; coupon 6.25% x1 = 6.55",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134922,2024,cash,796.875,0.0,0.0,0.0,0.0,796.875,computed,,"cash: nominal 12,750.0->0.0; coupon 6.25% x1 = 796.88",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1995,accrued,0.9429563383579919,0.0,0.0,0.0,0.0,0.9429563383579919,computed,,"accrued: nominal 0.0->5,112.9; coupon 6.75% x1 = 0.94",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1995,cash,0.0,0.0,0.0,0.0,0.0,0.0,computed,,"cash: nominal 0.0->5,112.9; coupon 6.75% x1 = 0.00",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1996,accrued,345.5586215408948,0.0,0.0,0.0,0.0,345.5586215408948,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.56",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1996,cash,345.12201983902503,0.0,0.0,0.0,0.0,345.12201983902503,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1997,accrued,345.1220198390249,0.0,0.0,0.0,0.0,345.1220198390249,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1997,cash,345.12201983902503,0.0,0.0,0.0,0.0,345.12201983902503,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1998,accrued,345.1220198390249,0.0,0.0,0.0,0.0,345.1220198390249,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1998,cash,345.12201983902503,0.0,0.0,0.0,0.0,345.12201983902503,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1999,accrued,344.68541813715507,0.0,0.0,0.0,0.0,344.68541813715507,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 344.69",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,1999,cash,345.12201983902503,0.0,0.0,0.0,0.0,345.12201983902503,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,2000,accrued,345.5586215408948,0.0,0.0,0.0,0.0,345.5586215408948,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.56",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,2000,cash,345.12201983902503,0.0,0.0,0.0,0.0,345.12201983902503,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,2001,accrued,345.1220198390249,0.0,0.0,0.0,0.0,345.1220198390249,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,2001,cash,345.12201983902503,0.0,0.0,0.0,0.0,345.12201983902503,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,2002,accrued,345.1220198390249,0.0,0.0,0.0,0.0,345.1220198390249,computed,,"accrued: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
DEU,DE0001134930,2002,cash,345.12201983902503,0.0,0.0,0.0,0.0,345.12201983902503,computed,,"cash: nominal 5,112.9->5,112.9; coupon 6.75% x1 = 345.12",20260910T000226Z,ggfiscal.debt.interest,,A,
