run_id,iso3,year,chain,step,value_lcu_mn,item_source_id,basis,period_basis,period_conversion_method,snapshot_sha256,quality_grade,notes
20260909T180316Z,FRA,1988,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1988,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1988,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1989,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1989,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1989,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1990,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1990,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1990,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1991,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1991,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1991,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1992,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1992,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1992,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1993,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1993,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1993,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1994,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1994,financing,B_s1311_b9,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1994,financing,C_s13_nlb,,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1995,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1995,financing,B_s1311_b9,-49274.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1995,financing,C_s13_nlb,-62038.70000000007,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1996,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1996,financing,B_s1311_b9,-42761.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1996,financing,C_s13_nlb,-48584.0,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1997,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1997,financing,B_s1311_b9,-46207.3,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1997,financing,C_s13_nlb,-47865.29999999993,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1998,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1998,financing,B_s1311_b9,-34596.3,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1998,financing,C_s13_nlb,-32194.699999999953,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1999,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,1999,financing,B_s1311_b9,-30182.6,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,1999,financing,C_s13_nlb,-21544.300000000047,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2000,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2000,financing,B_s1311_b9,-31762.4,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2000,financing,C_s13_nlb,-19342.199999999953,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2001,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2001,financing,B_s1311_b9,-32766.3,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2001,financing,C_s13_nlb,-21686.599999999977,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2002,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2002,financing,B_s1311_b9,-54464.9,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2002,financing,C_s13_nlb,-50120.90000000002,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2003,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2003,financing,B_s1311_b9,-61899.6,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2003,financing,C_s13_nlb,-66317.0,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2004,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2004,financing,B_s1311_b9,-45868.5,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2004,financing,C_s13_nlb,-60299.80000000005,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2005,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2005,financing,B_s1311_b9,-48930.9,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2005,financing,C_s13_nlb,-61801.40000000002,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2006,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2006,financing,B_s1311_b9,-46082.3,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2006,financing,C_s13_nlb,-49062.60000000009,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2007,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2007,financing,B_s1311_b9,-51905.5,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2007,financing,C_s13_nlb,-57935.69999999995,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2008,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2008,financing,B_s1311_b9,-71531.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2008,financing,C_s13_nlb,-69690.09999999998,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2009,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2009,financing,B_s1311_b9,-119237.1,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2009,financing,C_s13_nlb,-142833.90000000002,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2010,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2010,financing,B_s1311_b9,-114834.9,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2010,financing,C_s13_nlb,-142760.5,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2011,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2011,financing,B_s1311_b9,-93239.6,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2011,financing,C_s13_nlb,-109385.5,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2012,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2012,financing,B_s1311_b9,-88741.8,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2012,financing,C_s13_nlb,-107987.20000000019,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2013,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2013,financing,B_s1311_b9,-85613.8,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2013,financing,C_s13_nlb,-104711.80000000005,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2014,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2014,financing,B_s1311_b9,-83691.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2014,financing,C_s13_nlb,-98504.0,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2015,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2015,financing,B_s1311_b9,-79584.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2015,financing,C_s13_nlb,-85681.0,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2016,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2016,financing,B_s1311_b9,-81898.2,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2016,financing,C_s13_nlb,-84025.20000000019,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2017,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2017,financing,B_s1311_b9,-81875.7,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2017,financing,C_s13_nlb,-77057.70000000019,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2018,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2018,financing,B_s1311_b9,-65607.2,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2018,financing,C_s13_nlb,-54616.19999999995,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2019,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2019,financing,B_s1311_b9,-67768.5,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2019,financing,C_s13_nlb,-58225.5,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2020,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2020,financing,B_s1311_b9,-154922.5,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2020,financing,C_s13_nlb,-207084.3999999999,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2021,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2021,financing,B_s1311_b9,-144546.7,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2021,financing,C_s13_nlb,-165149.30000000005,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2022,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2022,financing,B_s1311_b9,-133247.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2022,financing,C_s13_nlb,-125895.79999999981,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2023,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2023,financing,B_s1311_b9,-153819.0,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2023,financing,C_s13_nlb,-151920.30000000005,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2024,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2024,financing,B_s1311_b9,-152464.3,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2024,financing,C_s13_nlb,-169118.09999999986,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,2025,financing,A_cg_cash_requirement,,FRA_AFT_FINANCEMENT,cash,CY,,,D,FRA_AFT_FINANCEMENT unreachable (OQ-8): no official total
20260909T180316Z,FRA,2025,financing,B_s1311_b9,-130237.3,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,be9b2fc46d106f83c85593b7239a217bdbaaf744798989dd181b56452ae8a33e,A,gov_10a_main S1311 B9
20260909T180316Z,FRA,2025,financing,C_s13_nlb,-152511.09999999986,package_NLB,accrued,CY,,,A,balance_ledger strict NLB
20260909T180316Z,FRA,1978,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1978,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1978,interest,C_s13_gf01_7,3763.370224807419,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1979,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1979,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1979,interest,C_s13_gf01_7,4721.737510301886,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1980,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1980,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1980,interest,C_s13_gf01_7,5762.758742907775,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1981,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1981,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1981,interest,C_s13_gf01_7,9069.96287985975,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1982,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1982,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1982,interest,C_s13_gf01_7,10727.226832068522,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1983,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1983,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1983,interest,C_s13_gf01_7,15018.954566891996,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1984,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1984,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1984,interest,C_s13_gf01_7,17247.472381415155,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1985,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1985,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1985,interest,C_s13_gf01_7,20029.45776583632,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1986,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1986,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1986,interest,C_s13_gf01_7,21773.560675136843,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1987,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1987,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1987,interest,C_s13_gf01_7,22057.095101303876,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1988,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1988,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1988,interest,C_s13_gf01_7,22941.17845964757,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1989,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
20260909T180316Z,FRA,1989,interest,B_s1311_d41,,EUROSTAT_GOV10A_MAIN_S1311,accrued,CY,,f68700424af587901cffc3d7db9af08fecba733f424a72c058e606b8329704ea,A,gov_10a_main S1311 D41PAY
20260909T180316Z,FRA,1989,interest,C_s13_gf01_7,25587.151019708166,package_GF01_7,accrued,CY,,,A,"expenditure_long_strict GF01_7, actuals only"
20260909T180316Z,FRA,1990,interest,A_cg_cash,,FRA_PLF_P117,cash_budgetaire,CY,,,D,FRA_PLF_P117 unreachable (OQ-8): no official total
