iso3,as_of,instrument_class,bucket,nominal_lcu_mn,nominal_uplifted_lcu_mn,market_hands_lcu_mn,n_securities,weighted_residual_years,run_id,source_id,snapshot_sha256,quality_grade,notes
DEU,2017-12-31,inflation_linked,10-15,9500.0,9785.57,,1,12.28747433264887,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2017-12-31,inflation_linked,20-30,6500.0,6727.825,,1,28.28747433264887,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2017-12-31,other,0-1,240.00612805,,,20,0.36575192369011816,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2017-12-31,other,1-2,48.91136119,,,6,1.3122549732911895,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2017-12-31,other,30+,965.6494382899999,,,1,,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,bill,0-1,14000.0,,,3,0.22450376454483228,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,0-1,148000.0,,,9,0.4163383095621288,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,1-2,146000.0,,,10,1.4645251422838552,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,2-3,94000.0,,,5,2.437124091630623,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,3-5,183000.0,,,10,3.9052823315118395,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,5-7,110250.0,,,6,5.757619497719234,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,7-10,181000.0,,,9,8.451389913061892,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,10-15,26250.0,,,2,11.658811642384538,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,15-20,43000.0,,,2,16.847141970297503,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,fixed_bullet,20-30,109000.0,,,6,24.951013821122896,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,inflation_linked,1-2,16000.0,18245.44,,1,1.2895277207392197,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,inflation_linked,3-5,16000.0,17244.800000000003,,1,4.287474332648871,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,inflation_linked,7-10,14500.0,15210.645,,1,7.2881587953456535,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,inflation_linked,10-15,12050.0,12674.19,,1,11.288158795345653,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,inflation_linked,20-30,7950.0,8402.355,,1,27.288158795345655,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,other,0-1,48.41372394,,,6,0.3132067405153611,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2018-12-31,other,30+,920.7322599400001,,,1,,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,bill,0-1,15000.0,,,3,0.23399498060689025,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,0-1,151000.0,,,10,0.4811727429729253,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,1-2,143000.0,,,9,1.4718341207047574,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,2-3,97000.0,,,5,2.4385782933593005,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,3-5,191250.0,,,11,3.963795949591336,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,5-7,97000.0,,,4,5.898628957711495,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,7-10,174000.0,,,9,8.25561928139284,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,10-15,46250.0,,,3,12.323658360619348,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,15-20,37000.0,,,2,17.956749357160035,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,20-30,104000.0,,,5,24.866674564313172,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,fixed_bullet,30+,5000.0,,,1,30.62286105407255,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,inflation_linked,0-1,16000.0,18396.48,,1,0.29021218343600275,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,inflation_linked,3-5,16500.0,17930.879999999997,,1,3.2881587953456535,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,inflation_linked,5-7,16300.0,17240.510000000002,,1,6.288843258042436,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,inflation_linked,10-15,15050.0,15960.675500000001,,1,10.288843258042437,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2019-12-31,inflation_linked,20-30,8850.0,9431.0025,,1,26.288843258042437,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,bill,0-1,113500.0,,,11,0.3548954159090841,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,0-1,152000.0,,,9,0.494893548038474,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,1-2,161500.0,,,9,1.467157445491976,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,2-3,102500.0,,,5,2.4340962588270645,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,3-5,231250.0,,,11,3.880564589229887,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,5-7,155750.0,,,6,6.066497253909293,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,7-10,208500.0,,,10,8.307811245869834,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,10-15,68500.0,,,3,12.691736986465624,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,15-20,66500.0,,,3,17.78260847189843,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,fixed_bullet,20-30,121500.0,,,5,25.46076169712948,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,inflation_linked,2-3,16500.0,17857.29,,1,2.2861054072553046,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,inflation_linked,5-7,16800.0,17696.448,,1,5.286789869952088,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,inflation_linked,7-10,19100.0,20172.465,,1,9.286789869952088,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2020-12-31,inflation_linked,20-30,9800.0,10400.446,,1,25.286789869952088,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,bill,0-1,154500.0,,,12,0.38290039406444576,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,0-1,167500.0,,,9,0.4853106132581446,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,1-2,160500.0,,,9,1.471778174382331,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,2-3,126250.0,,,6,2.3911900841008125,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,3-5,214000.0,,,9,3.962386535915101,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,5-7,201500.0,,,9,5.998699011350532,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,7-10,209250.0,,,10,8.484190710769942,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,10-15,69000.0,,,3,13.382198018034103,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,15-20,66500.0,,,3,16.783292934595217,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,20-30,143500.0,,,6,25.03654840009826,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,fixed_bullet,30+,7500.0,,,1,30.622861054072555,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,inflation_linked,1-2,16500.0,18579.66,,1,1.2867898699520877,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,inflation_linked,3-5,17300.0,18960.281000000003,,1,4.287474332648871,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,inflation_linked,7-10,21300.0,23406.144,,1,8.28747433264887,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,inflation_linked,10-15,3900.0,4067.4269999999997,,1,11.288158795345653,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2021-12-31,inflation_linked,20-30,10900.0,12035.78,,1,24.287474332648873,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,bill,0-1,139000.0,,,11,0.3444078412834414,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,0-1,168500.0,,,9,0.495396632930983,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,1-2,190750.0,,,10,1.4381252001582427,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,2-3,114000.0,,,5,2.4610276546945733,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,3-5,270750.0,,,11,4.053662381032736,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,5-7,181750.0,,,8,5.815805156913309,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,7-10,232250.0,,,10,8.24659223779516,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,10-15,99500.0,,,4,12.863042109933653,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,15-20,70000.0,,,4,17.449203089860173,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,20-30,159000.0,,,6,25.500927683717965,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,fixed_bullet,30+,5000.0,,,1,30.62286105407255,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,inflation_linked,0-1,16500.0,20587.05,,1,0.2874743326488706,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,inflation_linked,3-5,18700.0,22708.718999999997,,1,3.2881587953456535,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,inflation_linked,7-10,22150.0,26969.84,,1,7.2881587953456535,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,inflation_linked,10-15,7000.0,8089.27,,1,10.288843258042437,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2022-12-31,inflation_linked,20-30,12800.0,15660.800000000001,,1,23.28815879534566,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,bill,0-1,149000.0,,,11,0.34868091635314596,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,0-1,195750.0,,,10,0.4518677614573199,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,1-2,185500.0,,,9,1.5056555805848741,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,2-3,118000.0,,,4,2.430295015023376,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,3-5,328000.0,,,14,4.033325820937881,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,5-7,180750.0,,,8,6.009934649432974,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,7-10,224500.0,,,9,8.266821547312531,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,10-15,123750.0,,,5,12.304393697412177,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,15-20,60250.0,,,3,16.835941959835388,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,fixed_bullet,20-30,210000.0,,,8,25.509279358560672,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,inflation_linked,2-3,19200.0,23979.264,,1,2.2888432580424367,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,inflation_linked,5-7,22150.0,27736.8945,,1,6.288843258042436,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,inflation_linked,7-10,10650.0,12657.312,,1,9.289527720739219,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2023-12-31,inflation_linked,20-30,14250.0,17930.774999999998,,1,22.288843258042437,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,bill,0-1,108500.0,,,11,0.3517696672628116,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,0-1,191000.0,,,9,0.5154756657385209,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,1-2,189500.0,,,8,1.4776447981738032,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,2-3,159750.0,,,7,2.5454514293916204,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,3-5,307750.0,,,13,3.951470427152542,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,5-7,201750.0,,,9,5.865860578256478,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,7-10,232250.0,,,8,8.517969540304833,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,10-15,124750.0,,,5,12.236898163198402,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,15-20,81500.0,,,4,17.63360669849628,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,fixed_bullet,20-30,219000.0,,,8,25.897633759325412,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,inflation_linked,1-2,19200.0,24421.44,,1,1.2867898699520877,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,inflation_linked,5-7,22150.0,28248.559500000003,,1,5.286789869952088,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,inflation_linked,7-10,10650.0,12890.759999999998,,1,8.28747433264887,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2024-12-31,inflation_linked,20-30,14250.0,18261.517499999998,,1,21.286789869952088,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,bill,0-1,96000.0,,,11,0.3820014830025097,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,0-1,194000.0,,,8,0.48908035027554914,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,1-2,231000.0,,,11,1.550278377793778,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,2-3,169250.0,,,7,2.4890662897572233,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,3-5,315750.0,,,13,4.06669257111394,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,5-7,161000.0,,,7,5.810033968055573,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,7-10,273250.0,,,10,8.42386839779995,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,10-15,129000.0,,,5,12.20082347760109,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,15-20,74500.0,,,3,17.15879075194429,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,20-30,242000.0,,,8,24.97122145479435,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,fixed_bullet,30+,18000.0,,,1,30.62286105407256,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,inflation_linked,0-1,19200.0,24924.48,,1,0.2874743326488706,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,inflation_linked,3-5,22150.0,28830.440000000002,,1,4.287474332648871,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,inflation_linked,7-10,10650.0,13156.264500000001,,1,7.2881587953456535,20260910T000226Z,ggfiscal.debt.maturity,,A,
DEU,2025-12-31,inflation_linked,20-30,14250.0,18637.7175,,1,20.28747433264887,20260910T000226Z,ggfiscal.debt.maturity,,A,
