series_id,iso3,classification,line_code,line_level,line_label,year,native_period,source_period_basis,value_lcu_mn,currency,gdp_lcu_mn,gdp_source_id,pct_gdp,total_lcu_mn,total_source_id,pct_total,series_variant,observation_type,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,interpolation_method,period_conversion_method,coverage_share,coverage_share_year,quality_grade,crosswalk_version,source_id,source_release_date,source_vintage,source_status,scenario_label,concept_flag,imf_value,imf_diff_pct,oecd_rs_value,oecd_rs_diff_pct,is_interpolated,is_period_converted,is_forecast,run_id,notes
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1989,1989,CY,47408.64743490645,EUR,988883.5,EUROSTAT_NAMA10_GDP,4.794159,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9388472930722396,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1988,1988,CY,44148.21879747746,EUR,917932.6,EUROSTAT_NAMA10_GDP,4.809527,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.931227132309445,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1987,1987,CY,38884.16899356216,EUR,848787.8,EUROSTAT_NAMA10_GDP,4.581141,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.8807641633728591,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1986,1986,CY,36210.596737193184,EUR,807707.1,EUROSTAT_NAMA10_GDP,4.483135,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9312426541297147,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1985,1985,CY,34001.3161663708,EUR,749583.3,EUROSTAT_NAMA10_GDP,4.536029,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9389880098674774,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1984,1984,CY,30640.13519449434,EUR,699501.9,EUROSTAT_NAMA10_GDP,4.380279,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9011455628532152,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1983,1983,CY,28421.506468929412,EUR,642944.7,EUROSTAT_NAMA10_GDP,4.420521,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9275907657886708,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1982,1982,CY,26962.1556452315,EUR,579250.8,EUROSTAT_NAMA10_GDP,4.65466,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.9486532909403208,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1981,1981,CY,22716.016024393753,EUR,504709.6,EUROSTAT_NAMA10_GDP,4.500809,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.8425148316511288,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1980,1980,CY,19379.76346516409,EUR,447415.7,EUROSTAT_NAMA10_GDP,4.331489,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.8531321444901692,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
